data/audio/female/sentence_food/sentence_food_9.wav;data/audio/male/sentence_food/sentence_food_9.wav;-13.691818;-15.32968;Mit vollem Magen sollte man nicht schwimmen gehen.
data/audio/female/sentence_food/sentence_food_8.wav;data/audio/male/sentence_food/sentence_food_8.wav;-14.377698;-15.29793;Die Nudeln schmecken am besten mit Tomatensoße.
data/audio/female/sentence_food/sentence_food_7.wav;data/audio/male/sentence_food/sentence_food_7.wav;-15.150906;-14.841573;Der Kräutergarten vor dem Haus ist angelegt.
data/audio/female/sentence_food/sentence_food_6.wav;data/audio/male/sentence_food/sentence_food_6.wav;-14.562541;-15.307543;Ich trinke den Kaffee mit Milch und Zucker.
data/audio/female/sentence_food/sentence_food_5.wav;data/audio/male/sentence_food/sentence_food_5.wav;-15.243678;-15.567619;Zum Nachtisch gibt es Schokoladeneis.
data/audio/female/sentence_food/sentence_food_4.wav;data/audio/male/sentence_food/sentence_food_4.wav;-14.631931;-14.923822;Die Kartoffeln müssen geschält werden.
data/audio/female/sentence_food/sentence_food_3.wav;data/audio/male/sentence_food/sentence_food_3.wav;-14.773137;-16.130543;Das Restaurant hat drei Sterne.
data/audio/female/sentence_food/sentence_food_2.wav;data/audio/male/sentence_food/sentence_food_2.wav;-15.273574;-16.960781;Der Tisch ist schon gedeckt.
data/audio/female/sentence_food/sentence_food_10.wav;data/audio/male/sentence_food/sentence_food_10.wav;-14.390647;-15.897769;Der Weihnachtsbraten im Ofen ist noch nicht ganz fertig.
data/audio/female/sentence_food/sentence_food_1.wav;data/audio/male/sentence_food/sentence_food_1.wav;-15.093258;-16.163836;Ich koche gerne asiatisch.
