data/audio/female/sentence_market/sentence_market_9.wav;data/audio/male/sentence_market/sentence_market_9.wav;-13.736813;-16.896795;Der Wochenmarkt ist jeden Mittwoch und Freitag auf dem Marktplatz.
data/audio/female/sentence_market/sentence_market_8.wav;data/audio/male/sentence_market/sentence_market_8.wav;-14.132238;-15.987522;Ich nehme 3 rote Paprika, 2 Zucchini und 500g Champignons.
data/audio/female/sentence_market/sentence_market_7.wav;data/audio/male/sentence_market/sentence_market_7.wav;-14.276838;-15.600095;Ich hätte gerne 500g Pute und 4 Kohlrouladen.
data/audio/female/sentence_market/sentence_market_6.wav;data/audio/male/sentence_market/sentence_market_6.wav;-14.446686;-15.849342;Welche Käsesorten sind dieses Wochenende im Angebot?
data/audio/female/sentence_market/sentence_market_5.wav;data/audio/male/sentence_market/sentence_market_5.wav;-15.086765;-16.828335;Haben sie frischen Zander und frische Austern?
data/audio/female/sentence_market/sentence_market_4.wav;data/audio/male/sentence_market/sentence_market_4.wav;-14.378476;-16.959726;Ich hätte gerne einen Strauß Rosen.
data/audio/female/sentence_market/sentence_market_3.wav;data/audio/male/sentence_market/sentence_market_3.wav;-14.511438;-15.247396;Wie teuer ist ein Bund Möhren?
data/audio/female/sentence_market/sentence_market_2.wav;data/audio/male/sentence_market/sentence_market_2.wav;-14.338238;-16.04411;Ein Kilo frische Kartoffeln bitte.
data/audio/female/sentence_market/sentence_market_10.wav;data/audio/male/sentence_market/sentence_market_10.wav;-13.937705;-15.912061;Ich nehme 150g Avocadocreme, 200g Tzatziki, und 1 Fladenbrot.
data/audio/female/sentence_market/sentence_market_1.wav;data/audio/male/sentence_market/sentence_market_1.wav;-13.526376;-16.429302;Sind diese Tulpen aus Holland?
